,label,tweet,cleaning
293,sadness,Di kereta duduk sebrangan sama pasangan bapak2 dan ibu2 yang tidurnya pelukan terus dari Jogja sampe lewat Cirebon. Sampe Jakarta kukena sakit gula kaykanya :(,kereta duduk sebrangan sama pasang bapak ibu tidur peluk terus jogja lewat cirebon jakarta kena sakit gula kaykanya
294,sadness,"Trus pasti langsung diomongin ""selak tua"" ""cari uang ya bareng bareng sama suami"" ""itu bapak mama mu udah pengen gendong cucu"" ""belajar itu nanti pas udah berkeluarga, pasti tau"" ""itu si anu una unu udah pada nikah"" ""itu si bla bli blu anaknya udah 2"" Hmm yha. Mlipir.",trus langsung diomongin selak tua cari uang iya bareng bareng sama suami itu bapak mama mu ken gendong cucu ajar pas keluarga tahu itu si una unu nikah itu si bla bli blu anak hmm yha mlipir
295,anger,"Lha bknnya elu imam cabul dibelain ama 7jt org tolol lho, kebayang kan betapa begonya manusai model kau takut ga msk surga??",lha bukan kamu imam cabul bain sama jt orang tolol lho bayang kan betapa bego manusai model kamu takut masuk surga
296,sadness,"Penghasilan bersih 10jt aja kadang berasa ga cukup kalo gaya hidupnya ketinggian. Mau berapapun penghasilan, yang penting 1 sih. Manajemen keuangan harus bagus. Kalo gw dan istri sangat buruk. Makanya sampe skrg belom kebeli rumah",hasil bersih jt kadang asa cukup kalau gaya hidup tinggi mau berapa hasil penting sih manajemen uang bagus kalau istri sangat buruk makanya skrg kebel rumah
297,anger,"Beli tong sampah made in jerman biar bisa setara sama negara2 eropa.apa hubungannya?toh itu cuma sekedar tong,sekedar wadah,gak mungkin bisa nyetarain bangsa ato masyarakat lewat tong sampah macem gitu.",beli tong sampah made in jerman biar tara sama negara eropa apa hubung toh cuma dar tong dar wadah tidak mungkin nyetarain bangsa masyarakat lewat tong sampah macam gitu
298,fear,"Tapi ya gik, percaya sama aku pasti kalo suami dan keluarga suami kita pemikiran nya beda sama kita pasti kita dianggep pemberontak. Karna apa apa kan harus nurut suami",iya gik percaya sama aku kalau suami keluarga suami pikir nya beda sama dianggep berontak apa apa kan nurut suami
299,anger,"Apakah Anda setuju [USERNAME] adalah partai TONG KOSONG NYARING BUNYINYA, berisik tapi miskin manfaat. Yang setuju RT ... #2019GantiPresiden",tuju username partai tong kosong nyaring bunyi berisik miskin manfaat tuju rt gantipresiden
300,happy,"Bahagiain orang terus? Kamu kapan bahagianya, Yu? Ya. Saya bahagia dengan cara itu. Asal orang lain bahagia, apalagi karena saya, bahagia saya malah jadi dua kali lipat :)",bahagiain orang terus kamu kapan bahagia yu iya bahagia cara itu asal orang bahagia saya bahagia bahkan jadi kali lipat
301,anger,Saling menyalahkan dan mencari pembenaran sendiri apakah itu bijak Hal ini biasa karena basis suporter jg besar di tmbah provokator yg anjing #pantangmunsur #jakmania,saling salah cari benar sendiri bijak biasa basis suporter besar tambah provokator anjing pantangmunsur jakmania
302,happy,"[USERNAME] Rambut aku kering, ngembang dan ikal naturally. Terus makin parah karena tiap hari banget pake hair dryer. Jadi kasian aja pengen di treatment. Akhirnya keratin karena dia hasilnya bikin tekstur rambut bagus dan rapih.",username rambut aku kering ngembang ikal naturally terus makin parah tiap hari banget pakai hair dryer jadi kasi ken treatment akhir keratin hasil bikin tekstur rambut bagus rapih
303,anger,"Oke an ini buat pertama dan yang terakhir kalinya pergi kehotel gak pakai mandi pakai sendal jepit dan udah macam gembel, udah sampai hotel disuruh naik tangga,dan keselnya ada lift disana kenapa disuruh naik tangga?? Untung lagi puasa ini mbak mbak",oke an buat pertama akhir kali pergi hotel pakai mandi pakai sendal jepit macam gembel hotel suruh naik tangga dan kesel lift sana suruh naik tangga untung puasa mbak mbak
304,sadness,Saya terenyuh sekaligus kagum. Kalau ada kesempatan untuk melakukan hal yang sama pasti saya akan lakukan. Saya yakin dia pun juga tidak ragu untuk melakukan penyelamatan tersebut. Rest in Peace Razzan. [URL],terenyuh sekaligus kagum kalau sempat laku sama laku yakin ragu laku selamat sebut rest in peace razzan url
305,anger,"Hahhaha yg bela takut ga masuk sorga, fakta. Logika berpikir waras dia kl ga merasa salah ga harus jg kabur, itu pengecut pdhal yg bela bejuta2 yg goblog [URL]",hahhaha bela takut masuk sorga fakta logika pikir waras kalau rasa salah kabur kecut pdhal bela bejuta goblog url
306,anger,"Makanya pernah saya sampaikan kepada anda [USERNAME] jangan kebanyakan baca novel, nonton film dan nonton mak lampir, pahami saja KESELURUHAN isi Kitab Suci Al-Qur'an. Akhirnya anda nyasar kan ? ......... I T U. [URL]",makanya pernah sampai username jangan banyak baca novel nonton film nonton ibu lampir paham seluruh isi kitab suci al qur an akhir sesat kan i kamu url
307,love,Ngak ngerti lagi deh gue. Kok bisa2nya ada orang di dunia ini yg berdiri ajah tuh udah keren. T-Shirt doang. Gila ngak tu... [USERNAME] [USERNAME] [URL],ngak erti deh saya kok bisa nya orang dunia diri ajah tuh keren t shirt doang gila ngak tu username username url
308,anger,"Jangan pilih Jokowi, atau golput aja sekalian, nanti Pancasila yg menjadi dasar negara kita sekarang akan ikutan terganti.. Mau?? Mmmmmoh!!!",jangan pilih jokowi golong putih sekali pancasila jadi dasar negara sekarang ikut ganti mau mmmmmoh
309,anger,"Org kaya/terkenal lagi makan di warung malah digratisin, org biasa/miskin malah disuruh bayar Gimana gak yg kaya makin kaya yg miskin makin miskin -_-",orang kaya kenal makan warung bahkan digratisin orang biasa miskin bahkan suruh bayar bagaimana kaya makin kaya miskin makin miskin
310,anger,kalo ada yg apal orang orang nye gak mungkin bisa teriak ROJALI  jangan pernah menuduh yg belum pasti apalagi menusuk saudara se persija sendiri . #PersijaSelamanya [URL],kalau apal orang orang nye mungkin teriak rojali jangan pernah tuduh tusuk saudara se persija sendiri persijaselamanya url
311,anger,"Tidak sepakat, dan anda [USERNAME] sudah menyesatkan orang lain. Memang dilarang sholat di dalam bangunan yang didirikan untuk kekafiran (salah satunya gereja). Makanya jangan kebanyakan nonton mak lampir. Aku berlindung kepada ALLAAH",sepakat username sesat orang lain memang larang sholat bangun diri kafir salah satu gereja makanya jangan banyak nonton ibu lampir aku lindung allaah
312,anger,"[USERNAME] [USERNAME] ppdb di SMAN 10 Depok terlalu lama saya masukan berkas jam 9.45 Pagi sampai jam 15.30 belum dipanggil juga, manajemen file nya bagaimana ini, mana petugas ppdb nya juga kurang info saling tanya tanyaan di meja penerimaan berkas",username username ppdb sman depok terlalu lama masuk berkas jam pagi jam panggil juga manajemen file nya bagaimana ini mana tugas ppdb nya kurang informasi saling tanya tanya meja terima berkas
313,anger,Liga bangke emang ini liga indonesia alesan banyak orang dibalik layar banyak yang mementingkan kepentingan pribadi yaudah nikmati aja toh paling gaada imbasnya ke timnas kalau liga gini gini terus,liga bangke emang liga indonesia alesan banyak orang balik layar banyak penting penting pribadi nikmat paling uang imbas timnas kalau liga gin gin terus
314,happy,"Nemuin bacaan yg bikin ngakak di setiap paragrafnya, duh suka banget gua sama penulisnya !!!",nemuin baca bikin tertawa paragraf aduh suka banget sama tulis
315,anger,"Pernah pacaran diputusin karna doi mau istiqomah konon katanya hijrah, aku Takut nereka, kita pisah. besoknya pasang foto gandengan sama cewe.. Semoga tempatnya memang di neraka",pernah pacar diputusin doi mau istiqomah konon kata hijrah aku takut neka pisah besok pasang foto gandeng sama cewek moga tempat memang neraka
316,happy,"Ya ngga lah ahahahaha Iya kalo wiraswasta agak susah. Kadang bagus, kadang tiba-tiba mati. Makanya harus hati-hati banget. Tp untungnya orang sekitar dan terutama istri gw keren sih. Toko gw jual duren, karena mau lebaran jadi jual kue. Yang pent",iya lah ahahahaha iya kalau wiraswasta susah kadang bagus kadang tiba tiba mati makanya hati hati banget untung orang utama istri keren sih toko jual durian mau lebaran jadi jual kue pent
317,anger,"Perempuan2 yg bilang ga mau pacaran krna dosa, mau lsg dinikahin aja, dihalalin mana sinii, biar gw suruh ngobrol sama yg makan atiii krna nikah gak cintaa, kasian nangis sndirian, temenin giihh..",perempuan bilang mau pacar krna dosa mau lsg dinikahin saja dihalalin mana sini biar suruh ngobrol sama makan atiii krna nikah cintaa kasi menang sndirian temenin giihh
318,anger,wehh ga bs gtu jg dong. kalo pergantian gtu kan emg ada transisinya. tp hak nya kan tetep ssuai jobdes dong. kmu puasa2 di dzalim gtu. pukpukk. senior junioritas itu,wehh gtu dong kalau ganti gtu kan emg transisi hak nya kan tetep ssuai jobdes dong kmu puasa dzalim gtu pukpukk senior junioritas
319,sadness,"Yaallah beri ia pacar baru, yang nerimo yang gemati yang gak pelit yang mau bayarin makan yang suka ngajak duluan yang gak rewel. Biar sakit hatinya ilang. amin",yaallah beri pacar baru nerimo gemati pelit mau bayarin makan suka ngajak duluan rewel biar sakit hati hilang amin
320,anger,Seperti ini sudah hampir 2minggu [USERNAME] [USERNAME] Apakah ini pelayanan yg anda berikan kepada pelanggan setia? Jangan minta DM lagi DM juga percuma kalo gak ada kelanjutan nya Sama sama lah kita bahas di timeline Yg ngurusin DM udah kagak bener Lama bales nya [URL],hampir minggu username username layan ikan langgan setia jangan minta dm dm percuma kalau lanjut nya sama sama lah bahas timeline ngurusin dm benar lama balas nya url
321,anger,"Tidak sepakat, dan anda [USERNAME] sudah menyesatkan orang lain. Dilarang sholat di dalam bangunan yang didirikan untuk kekafiran (salah satunya gereja). Makanya jangan kebanyakan nonton mak lampir. Aku berlindung kepada ALLAAH SWT.",sepakat username sesat orang lain larang sholat bangun diri kafir salah satu gereja makanya jangan banyak nonton ibu lampir aku lindung allaah swt
322,anger,Bong...luh harusnya terima kasih sama Anies - Sandi. Krn mereka udh jalanin sebagian ide dan program ahok. Jgn malah dibully. Gw curiga jgn2 luh org emang cuma bisanya ngebully doang.,bong luh harus terima kasih sama anies sandi udh jalanin bagi ide program ahok jangan bahkan dibully curiga jangan luh orang emang cuma bisa intimidasi doang
323,sadness,iya maunya juga nikah. tapi..... lalaki na nu manaaaaaaa kamu sih enak punya calon. lah aku? bantal guling mau dipeluk aja hamdalah,iya mau nikah tapi lalak na nu manaaaaaaa kamu sih enak punya calon lah aku bantal guling mau peluk hamdalah
324,sadness,"ku udh prepare semaksimal mungkin pake recehan khas anak sekolah macem aku  tapi aku orgnya ga bisa boongan klo keluarga lg butuh. yaudah aku kasih semua yg aku punya, toh mereka jg janjiin bakal balikin. tapi ekspektasi kan kadang suk",ku udh prepare maksimal mungkin pakai receh khas anak sekolah macam aku aku orgnya boongan kalau keluarga butuh aku kasih semua aku punya janjiin bakal balikin ekspektasi kan kadang masuk
325,happy,Inget jaman SD sekitar kelas 3-4an. Tiap pulang sekolah pasti mampir ke rumahnya [USERNAME] buat main dan nonton meteor garden sama mamahnya. Ikut mandi sama makan juga. Baru pulang kalo udah di telepon mamah. Haha.,inget jaman sd kelas an tiap pulang sekolah mampir rumah username buat main nonton meteor garden sama mamah ikut mandi sama makan juga baru pulang kalau telepon mamah tertawa
326,anger,Cc in ke cebong2 dungu... Maksd hati pengen cari kesalahan [USERNAME] [USERNAME] lwat pohon plastik malah kebongkar semua skandalnya.... Sekali lagi kasian Ahok.... #2019GantiPresiden [URL],cc in cebong dungu maksd hati ken cari salah username username lwat pohon plastik bahkan bongkar semua skandal sekali kasi ahok gantipresiden url
327,anger,"Lokasi kamar: di lantai 3, paling hujuuung. Protes: BERISIK BANGET ANJIR DI BAWAH SANA DEPAN KOST-AN MASIH ADA YANG ULANG TAHUNNYA DISIRAM-SIRAM!!!",lokasi kamar lantai paling hujuuung protes berisik banget anjing bawah sana depan kost an ulang tahun siram siram
328,anger,Cara batalin tempat sampah made in jerman yg sudah terlanjur diadakan oleh gub sebelumnnya gimana pak??? Apa kita belah jadi dua biar ahoker pada happy?? Kalian ini kok kerjanya nyinyirin gubernur anies bae.. ,cara batalin tempat sampah made in jerman lanjur ada gub sebelumnnya bagaimana bapak apa belah jadi biar ahoker bahagia kalian kok kerja nyinyirin gubernur anies bae
329,sadness,"Sebagai anggota komite medik di RS tempat sy bekerja, kami kdg membicarakan death case di rapat komite medik. Membicarakan pasien yg meninggal dlm perawatan di RS bagaimanapun tidak pernah menyenangkan wlopun bukan pasien sendiri pun",anggota komite medik rs tempat kerja kdg bicara death case rapat komite medik bicara pasien tinggal awat rs pernah senang wlopun bukan pasien sendiri
330,anger,"Kabur kok bangga, itu pengecut. Katanya imam besar kok mesum??? Kok kabur??? Trus masih banyak org goblog termasuk lu yg belain krn takut ga msk surga, ajaib!!! [URL]",kabur kok bangga kecut kata imam besar kok mesum kok kabur trus banyak orang goblog masuk kamu bain takut masuk surga ajaib url
331,anger,"Ada ig, minta line. Dikasih line minta wa. Kenapa ga sekalian aja minta playstorenya? Biar udh satu paket ada ig wa line mobile legend juga ada.",ig minta line kasih line minta wa sekali minta playstorenya biar udh satu paket ig wa line mobile legend ada
332,sadness,"yaudah tuh mulai dari situ aku hopeless. pdhl niat aku tuh ngebahagiain diri aku sendiri dgn usaha aku sendiri. karena aku mikir, siapa lg yg bakal ngewujudin wish aku thn ini kecuali diri aku sendiri ?",tuh mulai situ aku hopeless pdhl niat aku tuh ngebahagiain diri aku sendiri usaha aku sendiri aku mikir siapa bakal ngewujudin wish aku tahun diri aku sendiri
333,sadness,"Kelaperan di stasiun. Beli paket es teh + Roti'O dan duduk sambil nyruput es teh, padahal di sebelah ada org2 pada sholat. Aku merasa seperti syaitonirojim ",kelaperan stasiun beli paket es kakak perempuan roti o duduk nyruput es kakak perempuan padahal belah orang orang sholat aku rasa syaitonirojim
334,anger, lhahhh kok gtu? mau dpet duitnya tp ga ngerjain kerjanya org lama pc situ kah? ga enak ketua pc nya. mentang2 kamu baru digituin ya. sabar2 ra. senyumin aja,lhahhh kok gtu mau dpet duit ngerjain kerja orang lama pc situ kah enak ketua pc nya mentang kamu baru digituin iya sabar ra senyumin
335,happy,"Nasip w dan adek w hampir sama : kita sama2 ga niat daftar poltekkes, hampir mau cabut pas mau tes, ngasal isi jawaban, gada harapan mau masuk situ. Ujung2nya : keterima :) Cmn gue jurusan kesehatan lingkungan, dia kebidanan.",nasip w adek w hampir sama sama niat daftar poltekkes hampir mau pergi pas mau tes ngasal isi jawab gada harap mau masuk situ ujung nya terima cmn jurus sehat lingkung bidan
336,happy,"#OldMoneyGakNgerasain pas istirahat ga jajan , karena cuma pengen main bekel di depan kelas atau main benteng-bentengan di lapangan haha Btw i Miss about it",oldmoneygakngerasain pas istirahat jajan cuma ken main bekel depan kelas main benteng benteng lapang tertawa bicara bicara i miss about it
337,sadness,"Salah seorang teman bertanya, sakit mana dengan sakit hati? Jika sy dapatkan rasa sakit yg sama saat patah hati dengan rasa sakit saat mendapat tindakan dokter, yakinlah sy tak hanya mengatakan ""iya"" saat dia minta maaf. Mungkin akan ada pelajaran buat ia pahami ""sakit"" itu apa",salah orang teman tanya sakit mana sakit hati dapat rasa sakit sama patah hati rasa sakit dapat tindak dokter yakin kata iya minta maaf mungkin ajar buat paham sakit apa
338,anger,..... Kasian si Anas ini.... Sudahlah semua orang percaya ente korupsi.... Fakta anda kasasi setelah Artidjo pensiun.... Maksudnya apa....??? Ente mengharap putusan Artidjo yg nambah hukuman jadi 14 thn bisa ditelikung oleh Hakim lainnya... ?? Tidak akan..!! [URL],kasi si anas ini sudah semua orang percaya ente korupsi fakta kasasi artidjo pensiun maksud apa ente harap putus artidjo nambah hukum jadi tahun telikung hakim lain akan url
339,anger,Di transJ gw berdiri dan mau berbaik hati kasih tempat duduk untuk bapak tua .. tp si bapak tua gak mau.. eehh malah ada cowo gak sopan yg dudukin tempat duduk itu. Hadeehhh   ,transj diri mau baik hati kasih tempat duduk bapak tua si bapak tua mau eehh bahkan cowo sopan dudukin tempat duduk itu hadeehhh
